Time - Measured Data 0-Load,TDMS Value - Measured Data 0-Load,Time - Measured Data 0-Pressure,TDMS Value 2 - Measured Data 0-Pressure,Time - Measured Data 0-LVDT2,TDMS Value 3 - Measured Data 0-LVDT2
45:01.0,520.44,45:01.0,204.129,45:01.0,1.30039
45:01.1,520.309,45:01.1,204.054,45:01.1,1.30018
45:01.2,520.45,45:01.2,203.809,45:01.2,1.30056
45:01.3,520.572,45:01.3,203.788,45:01.3,1.29982
45:01.4,520.523,45:01.4,203.811,45:01.4,1.30044
45:01.5,520.485,45:01.5,203.763,45:01.5,1.30014
45:01.6,520.569,45:01.6,203.55,45:01.6,1.30021
45:01.7,520.541,45:01.7,203.466,45:01.7,1.30007
45:01.8,520.623,45:01.8,203.535,45:01.8,1.29968
45:01.9,520.505,45:01.9,203.189,45:01.9,1.2999
45:02.0,520.663,45:02.0,203.22,45:02.0,1.30003
45:02.1,520.561,45:02.1,203.272,45:02.1,1.29986
45:02.2,520.738,45:02.2,203.067,45:02.2,1.29979
45:02.3,520.654,45:02.3,202.909,45:02.3,1.29983
45:02.4,520.679,45:02.4,202.899,45:02.4,1.30017
45:02.5,520.681,45:02.5,202.902,45:02.5,1.30033
45:02.6,520.679,45:02.6,202.708,45:02.6,1.30035
45:02.7,520.644,45:02.7,202.521,45:02.7,1.30026
45:02.8,520.813,45:02.8,202.567,45:02.8,1.30004
45:02.9,520.76,45:02.9,202.477,45:02.9,1.30015
45:03.0,520.725,45:03.0,202.213,45:03.0,1.3003
45:03.1,520.758,45:03.1,202.06,45:03.1,1.29982
45:03.2,520.816,45:03.2,202.168,45:03.2,1.30024
45:03.3,520.823,45:03.3,202.04,45:03.3,1.30027
45:03.4,520.746,45:03.4,202.03,45:03.4,1.30026
45:03.5,520.87,45:03.5,201.768,45:03.5,1.29985
45:03.6,520.844,45:03.6,201.778,45:03.6,1.30033
45:03.7,520.93,45:03.7,201.765,45:03.7,1.30027
45:03.8,520.917,45:03.8,201.606,45:03.8,1.29973
45:03.9,520.868,45:03.9,201.552,45:03.9,1.30016
45:04.0,520.999,45:04.0,201.494,45:04.0,1.29984
45:04.1,520.949,45:04.1,201.362,45:04.1,1.29991
45:04.2,520.943,45:04.2,201.363,45:04.2,1.29966
45:04.3,521.026,45:04.3,201.116,45:04.3,1.29989
45:04.4,521.072,45:04.4,201.023,45:04.4,1.30008
45:04.5,521.006,45:04.5,201.153,45:04.5,1.29959
45:04.6,521.016,45:04.6,200.839,45:04.6,1.29961
45:04.7,520.983,45:04.7,200.702,45:04.7,1.29971
45:04.8,521.073,45:04.8,200.638,45:04.8,1.29993
45:04.9,521.052,45:04.9,200.695,45:04.9,1.29961
45:05.0,521.171,45:05.0,200.359,45:05.0,1.30001
45:05.1,521.173,45:05.1,200.378,45:05.1,1.30003
45:05.2,521.139,45:05.2,200.36,45:05.2,1.30002
45:05.3,521.196,45:05.3,200.238,45:05.3,1.29991
45:05.4,521.152,45:05.4,200.163,45:05.4,1.29974
45:05.5,521.236,45:05.5,200.093,45:05.5,1.2998
45:05.6,521.208,45:05.6,200.066,45:05.6,1.29991
45:05.7,521.219,45:05.7,199.733,45:05.7,1.30018
45:05.8,521.275,45:05.8,199.773,45:05.8,1.30027
45:05.9,521.264,45:05.9,199.803,45:05.9,1.29971
45:06.0,521.319,45:06.0,199.661,45:06.0,1.30002
45:06.1,521.283,45:06.1,199.57,45:06.1,1.30001
45:06.2,521.326,45:06.2,199.4,45:06.2,1.29989
45:06.3,521.308,45:06.3,199.414,45:06.3,1.29976
45:06.4,521.383,45:06.4,199.313,45:06.4,1.29962
45:06.5,521.256,45:06.5,199.23,45:06.5,1.29964
45:06.6,521.37,45:06.6,199.01,45:06.6,1.29992
45:06.7,521.416,45:06.7,199.083,45:06.7,1.29964
45:06.8,521.365,45:06.8,199.188,45:06.8,1.3001
45:06.9,521.444,45:06.9,198.907,45:06.9,1.29947
45:07.0,521.481,45:07.0,198.86,45:07.0,1.30003
45:07.1,521.427,45:07.1,198.656,45:07.1,1.29935
45:07.2,521.52,45:07.2,198.664,45:07.2,1.29982
45:07.3,521.498,45:07.3,198.392,45:07.3,1.29969
45:07.4,521.59,45:07.4,198.443,45:07.4,1.2997
45:07.5,521.545,45:07.5,198.308,45:07.5,1.29988
45:07.6,521.566,45:07.6,198.187,45:07.6,1.29996
45:07.7,521.577,45:07.7,198.2,45:07.7,1.30014
45:07.8,521.666,45:07.8,197.972,45:07.8,1.29984
45:07.9,521.637,45:07.9,198.076,45:07.9,1.29999
45:08.0,521.767,45:08.0,197.889,45:08.0,1.29928
45:08.1,521.624,45:08.1,197.988,45:08.1,1.29948
45:08.2,521.737,45:08.2,197.769,45:08.2,1.29959
45:08.3,521.75,45:08.3,197.541,45:08.3,1.29919
45:08.4,521.738,45:08.4,197.424,45:08.4,1.29987
45:08.5,521.758,45:08.5,197.422,45:08.5,1.29973
45:08.6,521.742,45:08.6,197.546,45:08.6,1.29972
45:08.7,521.805,45:08.7,197.402,45:08.7,1.29971
45:08.8,521.784,45:08.8,197.157,45:08.8,1.29902
45:08.9,521.791,45:08.9,197.046,45:08.9,1.29963
45:09.0,521.787,45:09.0,197.145,45:09.0,1.29964
45:09.1,521.817,45:09.1,197.018,45:09.1,1.29939
45:09.2,521.866,45:09.2,196.936,45:09.2,1.29972
45:09.3,521.824,45:09.3,196.858,45:09.3,1.29961
45:09.4,521.913,45:09.4,196.7,45:09.4,1.29954
45:09.5,521.787,45:09.5,196.699,45:09.5,1.29959
45:09.6,521.88,45:09.6,196.548,45:09.6,1.29968
45:09.7,521.944,45:09.7,196.55,45:09.7,1.29939
45:09.8,521.97,45:09.8,196.367,45:09.8,1.29901
45:09.9,522.042,45:09.9,196.381,45:09.9,1.29946
45:10.0,522.05,45:10.0,196.235,45:10.0,1.29867
45:10.1,521.922,45:10.1,196.224,45:10.1,1.29968
45:10.2,522.039,45:10.2,196.122,45:10.2,1.29924
45:10.3,521.993,45:10.3,195.859,45:10.3,1.29968
45:10.4,521.995,45:10.4,195.782,45:10.4,1.29957
45:10.5,522.011,45:10.5,195.87,45:10.5,1.29951
45:10.6,522.054,45:10.6,195.567,45:10.6,1.29947
45:10.7,522.003,45:10.7,195.568,45:10.7,1.29935
45:10.8,522.062,45:10.8,195.395,45:10.8,1.29971
45:10.9,522.117,45:10.9,195.515,45:10.9,1.29922
45:11.0,522.2,45:11.0,195.301,45:11.0,1.29932
45:11.1,522.07,45:11.1,195.182,45:11.1,1.2996
45:11.2,522.203,45:11.2,195.069,45:11.2,1.29908
45:11.3,522.134,45:11.3,195.075,45:11.3,1.29907
45:11.4,522.305,45:11.4,194.988,45:11.4,1.29954
45:11.5,522.259,45:11.5,194.849,45:11.5,1.29963
45:11.6,522.197,45:11.6,194.625,45:11.6,1.29931
45:11.7,522.272,45:11.7,194.843,45:11.7,1.29931
45:11.8,522.29,45:11.8,194.671,45:11.8,1.29877
45:11.9,522.192,45:11.9,194.399,45:11.9,1.29946
45:12.0,522.311,45:12.0,194.547,45:12.0,1.29915
45:12.1,522.361,45:12.1,194.535,45:12.1,1.29911
45:12.2,522.315,45:12.2,194.232,45:12.2,1.29942
45:12.3,522.331,45:12.3,194.189,45:12.3,1.29917
45:12.4,522.442,45:12.4,193.869,45:12.4,1.29938
45:12.5,522.445,45:12.5,193.899,45:12.5,1.29953
45:12.6,522.468,45:12.6,193.781,45:12.6,1.29924
45:12.7,522.361,45:12.7,193.526,45:12.7,1.29888
45:12.8,522.568,45:12.8,193.443,45:12.8,1.2992
45:12.9,522.506,45:12.9,193.252,45:12.9,1.29925
45:13.0,522.544,45:13.0,193.092,45:13.0,1.29923
45:13.1,522.627,45:13.1,192.997,45:13.1,1.29894
45:13.2,522.674,45:13.2,192.765,45:13.2,1.29912
45:13.3,522.636,45:13.3,192.922,45:13.3,1.2991
45:13.4,522.709,45:13.4,192.725,45:13.4,1.29912
45:13.5,522.738,45:13.5,192.491,45:13.5,1.29898
45:13.6,522.816,45:13.6,192.576,45:13.6,1.29868
45:13.7,522.811,45:13.7,192.214,45:13.7,1.29892
45:13.8,522.813,45:13.8,192.19,45:13.8,1.29856
45:13.9,522.844,45:13.9,192.023,45:13.9,1.29917
45:14.0,522.833,45:14.0,191.98,45:14.0,1.29899
45:14.1,522.927,45:14.1,191.859,45:14.1,1.29895
45:14.2,522.848,45:14.2,191.631,45:14.2,1.29859
45:14.3,522.955,45:14.3,191.651,45:14.3,1.2992
45:14.4,522.938,45:14.4,191.458,45:14.4,1.299
45:14.5,522.915,45:14.5,191.429,45:14.5,1.29856
45:14.6,522.988,45:14.6,191.39,45:14.6,1.29868
45:14.7,523.106,45:14.7,190.992,45:14.7,1.29878
45:14.8,523.06,45:14.8,190.98,45:14.8,1.29859
45:14.9,523.015,45:14.9,190.822,45:14.9,1.29846
45:15.0,523.038,45:15.0,190.849,45:15.0,1.29855
45:15.1,523.103,45:15.1,190.401,45:15.1,1.29855
45:15.2,523.091,45:15.2,190.321,45:15.2,1.29892
45:15.3,523.185,45:15.3,190.395,45:15.3,1.29913
45:15.4,523.132,45:15.4,190.179,45:15.4,1.29864
45:15.5,523.155,45:15.5,190.119,45:15.5,1.29882
45:15.6,523.096,45:15.6,189.857,45:15.6,1.29883
45:15.7,523.228,45:15.7,189.885,45:15.7,1.29873
45:15.8,523.276,45:15.8,189.772,45:15.8,1.29866
45:15.9,523.289,45:15.9,189.781,45:15.9,1.29876
45:16.0,523.266,45:16.0,189.621,45:16.0,1.29876
45:16.1,523.278,45:16.1,189.582,45:16.1,1.29868
45:16.2,523.365,45:16.2,189.273,45:16.2,1.29877
45:16.3,523.452,45:16.3,189.365,45:16.3,1.29871
45:16.4,523.41,45:16.4,189.249,45:16.4,1.29885
45:16.5,523.435,45:16.5,189.023,45:16.5,1.29842
45:16.6,523.406,45:16.6,188.81,45:16.6,1.29838
45:16.7,523.429,45:16.7,188.724,45:16.7,1.29865
45:16.8,523.557,45:16.8,188.683,45:16.8,1.29901
45:16.9,523.511,45:16.9,188.587,45:16.9,1.29883
45:17.0,523.515,45:17.0,188.401,45:17.0,1.29807
45:17.1,523.575,45:17.1,188.272,45:17.1,1.2986
45:17.2,523.484,45:17.2,188.201,45:17.2,1.2984
45:17.3,523.573,45:17.3,188.169,45:17.3,1.29851
45:17.4,523.592,45:17.4,187.914,45:17.4,1.29863
45:17.5,523.661,45:17.5,187.91,45:17.5,1.29844
45:17.6,523.579,45:17.6,187.84,45:17.6,1.29825
45:17.7,523.69,45:17.7,187.856,45:17.7,1.29836
45:17.8,523.684,45:17.8,187.51,45:17.8,1.29845
45:17.9,523.778,45:17.9,187.418,45:17.9,1.29818
45:18.0,523.749,45:18.0,187.269,45:18.0,1.29831
45:18.1,523.691,45:18.1,187.345,45:18.1,1.29833
45:18.2,523.757,45:18.2,187.032,45:18.2,1.29841
45:18.3,523.699,45:18.3,187.109,45:18.3,1.2984
45:18.4,523.749,45:18.4,187.022,45:18.4,1.29858
45:18.5,523.88,45:18.5,186.89,45:18.5,1.29801
45:18.6,523.837,45:18.6,186.74,45:18.6,1.29859
45:18.7,523.928,45:18.7,186.522,45:18.7,1.29822
45:18.8,523.889,45:18.8,186.459,45:18.8,1.2983
45:18.9,524.001,45:18.9,186.304,45:18.9,1.29836
45:19.0,523.966,45:19.0,186.419,45:19.0,1.29809
45:19.1,523.965,45:19.1,186.139,45:19.1,1.29792
45:19.2,523.982,45:19.2,186.035,45:19.2,1.29813
45:19.3,524.02,45:19.3,185.841,45:19.3,1.29818
45:19.4,524.003,45:19.4,185.686,45:19.4,1.29816
45:19.5,523.953,45:19.5,185.529,45:19.5,1.29858
45:19.6,524.048,45:19.6,185.63,45:19.6,1.29858
45:19.7,524.186,45:19.7,185.433,45:19.7,1.29807
45:19.8,524.116,45:19.8,185.26,45:19.8,1.29829
45:19.9,524.226,45:19.9,185.261,45:19.9,1.29825
45:20.0,524.1,45:20.0,185.061,45:20.0,1.29763
45:20.1,524.228,45:20.1,185.1,45:20.1,1.29771
45:20.2,524.318,45:20.2,184.883,45:20.2,1.29766
45:20.3,524.19,45:20.3,184.913,45:20.3,1.29852
45:20.4,524.227,45:20.4,184.497,45:20.4,1.29808
45:20.5,524.235,45:20.5,184.652,45:20.5,1.2978
45:20.6,524.328,45:20.6,184.589,45:20.6,1.29792
45:20.7,524.315,45:20.7,184.508,45:20.7,1.29809
45:20.8,524.279,45:20.8,184.176,45:20.8,1.29772
45:20.9,524.407,45:20.9,184.096,45:20.9,1.29854
45:21.0,524.373,45:21.0,183.968,45:21.0,1.29824
45:21.1,524.309,45:21.1,183.909,45:21.1,1.29805
45:21.2,524.462,45:21.2,183.982,45:21.2,1.2982
45:21.3,524.503,45:21.3,183.994,45:21.3,1.298
45:21.4,524.432,45:21.4,183.547,45:21.4,1.29787
45:21.5,524.498,45:21.5,183.426,45:21.5,1.29801
45:21.6,524.601,45:21.6,183.333,45:21.6,1.29823
45:21.7,524.46,45:21.7,183.39,45:21.7,1.29802
45:21.8,524.6,45:21.8,183.23,45:21.8,1.2978
45:21.9,524.545,45:21.9,183.146,45:21.9,1.29769
45:22.0,524.548,45:22.0,183.016,45:22.0,1.29827
45:22.1,524.568,45:22.1,182.829,45:22.1,1.29798
45:22.2,524.648,45:22.2,182.652,45:22.2,1.2981
45:22.3,524.655,45:22.3,182.516,45:22.3,1.298
45:22.4,524.663,45:22.4,182.528,45:22.4,1.2979
45:22.5,524.735,45:22.5,182.36,45:22.5,1.2982
45:22.6,524.596,45:22.6,182.298,45:22.6,1.29784
45:22.7,524.73,45:22.7,182.228,45:22.7,1.29756
45:22.8,524.722,45:22.8,182.029,45:22.8,1.29705
45:22.9,524.679,45:22.9,181.943,45:22.9,1.2977
45:23.0,524.674,45:23.0,181.862,45:23.0,1.29825
45:23.1,524.678,45:23.1,181.789,45:23.1,1.29792
45:23.2,524.826,45:23.2,181.788,45:23.2,1.29743
45:23.3,524.808,45:23.3,181.574,45:23.3,1.29749
45:23.4,524.828,45:23.4,181.363,45:23.4,1.29736
45:23.5,524.872,45:23.5,181.319,45:23.5,1.29808
45:23.6,524.896,45:23.6,181.281,45:23.6,1.29731
45:23.7,524.87,45:23.7,181.063,45:23.7,1.29801
45:23.8,524.953,45:23.8,180.952,45:23.8,1.29784
45:23.9,525.005,45:23.9,181.039,45:23.9,1.29758
45:24.0,525.004,45:24.0,180.922,45:24.0,1.29767
45:24.1,524.884,45:24.1,180.742,45:24.1,1.29795
45:24.2,525.012,45:24.2,180.638,45:24.2,1.29764
45:24.3,524.959,45:24.3,180.55,45:24.3,1.29815
45:24.4,525.028,45:24.4,180.376,45:24.4,1.29763
45:24.5,525.033,45:24.5,180.291,45:24.5,1.29734
45:24.6,524.995,45:24.6,180.308,45:24.6,1.29766
45:24.7,525.102,45:24.7,180.275,45:24.7,1.29747
45:24.8,525.1,45:24.8,179.959,45:24.8,1.29806
45:24.9,525.126,45:24.9,180.01,45:24.9,1.29797
45:25.0,525.134,45:25.0,179.881,45:25.0,1.29758
45:25.1,525.186,45:25.1,179.658,45:25.1,1.29764
45:25.2,525.201,45:25.2,179.646,45:25.2,1.29791
45:25.3,525.192,45:25.3,179.568,45:25.3,1.29763
45:25.4,525.233,45:25.4,179.406,45:25.4,1.2979
45:25.5,525.235,45:25.5,179.11,45:25.5,1.2976
45:25.6,525.322,45:25.6,179.208,45:25.6,1.29789
45:25.7,525.289,45:25.7,179.105,45:25.7,1.29781
45:25.8,525.288,45:25.8,179.017,45:25.8,1.29711
45:25.9,525.282,45:25.9,178.882,45:25.9,1.2974
45:26.0,525.345,45:26.0,178.761,45:26.0,1.29767
45:26.1,525.369,45:26.1,178.675,45:26.1,1.29745
45:26.2,525.325,45:26.2,178.659,45:26.2,1.29776
45:26.3,525.387,45:26.3,178.497,45:26.3,1.29762
45:26.4,525.381,45:26.4,178.325,45:26.4,1.2977
45:26.5,525.438,45:26.5,178.164,45:26.5,1.29777
45:26.6,525.5,45:26.6,178.292,45:26.6,1.29775
45:26.7,525.526,45:26.7,178.14,45:26.7,1.29676
45:26.8,525.558,45:26.8,178.076,45:26.8,1.29736
45:26.9,525.49,45:26.9,177.839,45:26.9,1.29717
45:27.0,525.522,45:27.0,177.771,45:27.0,1.29709
45:27.1,525.581,45:27.1,177.602,45:27.1,1.29762
45:27.2,525.627,45:27.2,177.637,45:27.2,1.29689
45:27.3,525.457,45:27.3,177.431,45:27.3,1.29711
45:27.4,525.602,45:27.4,177.287,45:27.4,1.29739
45:27.5,525.722,45:27.5,177.18,45:27.5,1.29748
45:27.6,525.584,45:27.6,177.153,45:27.6,1.29774
45:27.7,525.648,45:27.7,176.914,45:27.7,1.29747
45:27.8,525.757,45:27.8,177.032,45:27.8,1.29748
45:27.9,525.697,45:27.9,176.814,45:27.9,1.29718
45:28.0,525.666,45:28.0,176.517,45:28.0,1.29729
45:28.1,525.713,45:28.1,176.584,45:28.1,1.29741
45:28.2,525.842,45:28.2,176.481,45:28.2,1.29712
45:28.3,525.818,45:28.3,176.468,45:28.3,1.29698
45:28.4,525.765,45:28.4,176.365,45:28.4,1.29743
45:28.5,525.879,45:28.5,176.303,45:28.5,1.29729
45:28.6,525.815,45:28.6,175.912,45:28.6,1.29753
45:28.7,525.956,45:28.7,175.882,45:28.7,1.2969
45:28.8,525.844,45:28.8,175.824,45:28.8,1.297
45:28.9,526.044,45:28.9,175.772,45:28.9,1.297
45:29.0,525.839,45:29.0,175.583,45:29.0,1.29739
45:29.1,525.97,45:29.1,175.546,45:29.1,1.29706
45:29.2,525.992,45:29.2,175.592,45:29.2,1.29688
45:29.3,525.995,45:29.3,175.448,45:29.3,1.29757
45:29.4,526.035,45:29.4,175.296,45:29.4,1.29713
45:29.5,526.037,45:29.5,175.177,45:29.5,1.2976
45:29.6,526.055,45:29.6,174.932,45:29.6,1.29703
45:29.7,526.067,45:29.7,175.003,45:29.7,1.29728
45:29.8,526.103,45:29.8,174.926,45:29.8,1.29703
45:29.9,526.176,45:29.9,174.701,45:29.9,1.29708
45:30.0,526.082,45:30.0,174.69,45:30.0,1.29743
45:30.1,526.079,45:30.1,174.68,45:30.1,1.29728
45:30.2,526.127,45:30.2,174.263,45:30.2,1.29705
45:30.3,526.117,45:30.3,174.512,45:30.3,1.29707
45:30.4,526.122,45:30.4,174.215,45:30.4,1.29733
45:30.5,526.26,45:30.5,174.14,45:30.5,1.29678
45:30.6,526.178,45:30.6,174.248,45:30.6,1.29727
45:30.7,526.209,45:30.7,173.919,45:30.7,1.29696
45:30.8,526.28,45:30.8,173.74,45:30.8,1.29711
45:30.9,526.348,45:30.9,173.901,45:30.9,1.29673
45:31.0,526.329,45:31.0,173.904,45:31.0,1.29687
45:31.1,526.313,45:31.1,173.693,45:31.1,1.29675
45:31.2,526.315,45:31.2,173.501,45:31.2,1.29705
45:31.3,526.28,45:31.3,173.264,45:31.3,1.29678
45:31.4,526.406,45:31.4,173.303,45:31.4,1.2966
45:31.5,526.409,45:31.5,173.383,45:31.5,1.29678
45:31.6,526.442,45:31.6,173.284,45:31.6,1.29688
45:31.7,526.489,45:31.7,173.057,45:31.7,1.29707
45:31.8,526.473,45:31.8,173.05,45:31.8,1.29683
45:31.9,526.496,45:31.9,172.81,45:31.9,1.2968
45:32.0,526.592,45:32.0,172.705,45:32.0,1.29712
45:32.1,526.583,45:32.1,172.457,45:32.1,1.297
45:32.2,526.615,45:32.2,172.36,45:32.2,1.29682
45:32.3,526.594,45:32.3,172.396,45:32.3,1.29657
45:32.4,526.622,45:32.4,172.4,45:32.4,1.29695
45:32.5,526.613,45:32.5,172.106,45:32.5,1.29656
45:32.6,526.683,45:32.6,172.173,45:32.6,1.29688
45:32.7,526.695,45:32.7,171.962,45:32.7,1.29645
45:32.8,526.652,45:32.8,171.847,45:32.8,1.29686
45:32.9,526.592,45:32.9,171.785,45:32.9,1.29699
45:33.0,526.634,45:33.0,171.628,45:33.0,1.29659
45:33.1,526.692,45:33.1,171.582,45:33.1,1.29651
45:33.2,526.69,45:33.2,171.481,45:33.2,1.29644
45:33.3,526.783,45:33.3,171.452,45:33.3,1.29717
45:33.4,526.749,45:33.4,171.266,45:33.4,1.29665
45:33.5,526.778,45:33.5,171.349,45:33.5,1.2965
45:33.6,526.824,45:33.6,171.095,45:33.6,1.29654
45:33.7,526.88,45:33.7,171.128,45:33.7,1.29682
45:33.8,526.796,45:33.8,171.072,45:33.8,1.29703
45:33.9,526.851,45:33.9,170.799,45:33.9,1.29669
45:34.0,526.813,45:34.0,170.856,45:34.0,1.29689
45:34.1,526.798,45:34.1,170.879,45:34.1,1.29679
45:34.2,526.774,45:34.2,170.684,45:34.2,1.29694
45:34.3,526.831,45:34.3,170.688,45:34.3,1.29676
45:34.4,526.822,45:34.4,170.729,45:34.4,1.29693
45:34.5,526.763,45:34.5,170.555,45:34.5,1.29691
45:34.6,526.856,45:34.6,170.544,45:34.6,1.29678
45:34.7,526.803,45:34.7,170.386,45:34.7,1.29657
45:34.8,526.849,45:34.8,170.376,45:34.8,1.29708
45:34.9,526.867,45:34.9,170.211,45:34.9,1.29698
45:35.0,526.88,45:35.0,170.014,45:35.0,1.29653
45:35.1,526.973,45:35.1,169.765,45:35.1,1.29691
45:35.2,526.948,45:35.2,169.909,45:35.2,1.29646
45:35.3,526.942,45:35.3,169.72,45:35.3,1.29752
45:35.4,526.903,45:35.4,169.73,45:35.4,1.29635
45:35.5,527.006,45:35.5,169.639,45:35.5,1.29687
45:35.6,526.973,45:35.6,169.488,45:35.6,1.29673
45:35.7,527.036,45:35.7,169.299,45:35.7,1.29683
45:35.8,527.034,45:35.8,169.088,45:35.8,1.29683
45:35.9,527.092,45:35.9,169.167,45:35.9,1.29676
45:36.0,527.123,45:36.0,168.968,45:36.0,1.29704
45:36.1,527.151,45:36.1,168.709,45:36.1,1.29616
45:36.2,527.265,45:36.2,168.64,45:36.2,1.29648
45:36.3,527.287,45:36.3,168.544,45:36.3,1.29649
45:36.4,527.282,45:36.4,168.411,45:36.4,1.29654
45:36.5,527.149,45:36.5,168.42,45:36.5,1.29668
45:36.6,527.296,45:36.6,168.355,45:36.6,1.29637
45:36.7,527.288,45:36.7,168.095,45:36.7,1.2965
45:36.8,527.372,45:36.8,167.987,45:36.8,1.29671
45:36.9,527.31,45:36.9,167.981,45:36.9,1.2966
45:37.0,527.255,45:37.0,167.99,45:37.0,1.29698
45:37.1,527.473,45:37.1,167.826,45:37.1,1.29634
45:37.2,527.383,45:37.2,167.65,45:37.2,1.29684
45:37.3,527.421,45:37.3,167.608,45:37.3,1.29669
45:37.4,527.396,45:37.4,167.513,45:37.4,1.2963
45:37.5,527.49,45:37.5,167.296,45:37.5,1.29669
45:37.6,527.499,45:37.6,167.253,45:37.6,1.29667
45:37.7,527.481,45:37.7,167.276,45:37.7,1.2969
45:37.8,527.528,45:37.8,167.057,45:37.8,1.29693
45:37.9,527.527,45:37.9,167.051,45:37.9,1.29669
45:38.0,527.492,45:38.0,166.877,45:38.0,1.29719
45:38.1,527.62,45:38.1,166.917,45:38.1,1.29661
45:38.2,527.541,45:38.2,166.975,45:38.2,1.29699
45:38.3,527.545,45:38.3,166.642,45:38.3,1.29656
45:38.4,527.557,45:38.4,166.566,45:38.4,1.29629
45:38.5,527.59,45:38.5,166.419,45:38.5,1.29653
45:38.6,527.671,45:38.6,166.51,45:38.6,1.29627
45:38.7,527.594,45:38.7,166.208,45:38.7,1.29692
45:38.8,527.679,45:38.8,166.37,45:38.8,1.29654
45:38.9,527.634,45:38.9,166.136,45:38.9,1.29684
45:39.0,527.726,45:39.0,165.991,45:39.0,1.29693
45:39.1,527.765,45:39.1,165.894,45:39.1,1.2965
45:39.2,527.556,45:39.2,165.821,45:39.2,1.29632
45:39.3,527.796,45:39.3,165.671,45:39.3,1.29666
45:39.4,527.807,45:39.4,165.532,45:39.4,1.2964
45:39.5,527.847,45:39.5,165.41,45:39.5,1.29645
45:39.6,527.82,45:39.6,165.353,45:39.6,1.29686
45:39.7,527.879,45:39.7,165.375,45:39.7,1.29653
45:39.8,527.92,45:39.8,165.199,45:39.8,1.29646
45:39.9,527.967,45:39.9,165.039,45:39.9,1.29664
45:40.0,527.902,45:40.0,164.986,45:40.0,1.29626
45:40.1,527.913,45:40.1,164.964,45:40.1,1.29616
45:40.2,527.963,45:40.2,164.841,45:40.2,1.29633
45:40.3,528.044,45:40.3,164.955,45:40.3,1.29644
45:40.4,528.035,45:40.4,164.682,45:40.4,1.29643
45:40.5,528.012,45:40.5,164.423,45:40.5,1.2963
45:40.6,528.01,45:40.6,164.319,45:40.6,1.29601
45:40.7,527.975,45:40.7,164.362,45:40.7,1.29603
45:40.8,527.937,45:40.8,164.272,45:40.8,1.29633
45:40.9,528.094,45:40.9,164.085,45:40.9,1.2965
45:41.0,528.059,45:41.0,164.174,45:41.0,1.29636
45:41.1,528.077,45:41.1,164.182,45:41.1,1.29621
45:41.2,528.156,45:41.2,163.829,45:41.2,1.29657
45:41.3,528.174,45:41.3,163.817,45:41.3,1.29648
45:41.4,528.172,45:41.4,163.802,45:41.4,1.29654
45:41.5,528.134,45:41.5,163.559,45:41.5,1.29641
45:41.6,528.191,45:41.6,163.384,45:41.6,1.29606
45:41.7,528.181,45:41.7,163.523,45:41.7,1.29622
45:41.8,528.174,45:41.8,163.27,45:41.8,1.296
45:41.9,528.179,45:41.9,163.284,45:41.9,1.29617
45:42.0,528.316,45:42.0,163.237,45:42.0,1.29633
45:42.1,528.343,45:42.1,163.229,45:42.1,1.29637
45:42.2,528.234,45:42.2,163.042,45:42.2,1.29629
45:42.3,528.277,45:42.3,162.952,45:42.3,1.29654
45:42.4,528.245,45:42.4,162.965,45:42.4,1.29608
45:42.5,528.272,45:42.5,162.704,45:42.5,1.29655
45:42.6,528.322,45:42.6,162.648,45:42.6,1.29634
45:42.7,528.348,45:42.7,162.445,45:42.7,1.29624
45:42.8,528.407,45:42.8,162.499,45:42.8,1.29629
45:42.9,528.419,45:42.9,162.287,45:42.9,1.29611
45:43.0,528.42,45:43.0,162.34,45:43.0,1.29621
45:43.1,528.376,45:43.1,162.261,45:43.1,1.29636
45:43.2,528.416,45:43.2,162.166,45:43.2,1.29638
45:43.3,528.533,45:43.3,162.07,45:43.3,1.2965
45:43.4,528.389,45:43.4,161.938,45:43.4,1.29636
45:43.5,528.5,45:43.5,161.844,45:43.5,1.29642
45:43.6,528.631,45:43.6,161.849,45:43.6,1.2961
45:43.7,528.539,45:43.7,161.686,45:43.7,1.29626
45:43.8,528.498,45:43.8,161.449,45:43.8,1.29622
45:43.9,528.612,45:43.9,161.398,45:43.9,1.29662
45:44.0,528.605,45:44.0,161.399,45:44.0,1.29581
45:44.1,528.538,45:44.1,161.427,45:44.1,1.29624
45:44.2,528.539,45:44.2,161.186,45:44.2,1.29602
45:44.3,528.538,45:44.3,161.286,45:44.3,1.29594
45:44.4,528.57,45:44.4,160.916,45:44.4,1.2961
45:44.5,528.589,45:44.5,160.887,45:44.5,1.29633
45:44.6,528.599,45:44.6,160.837,45:44.6,1.29565
45:44.7,528.635,45:44.7,160.534,45:44.7,1.29624
45:44.8,528.662,45:44.8,160.634,45:44.8,1.29659
45:44.9,528.641,45:44.9,160.518,45:44.9,1.29641
45:45.0,528.717,45:45.0,160.594,45:45.0,1.29629
45:45.1,528.812,45:45.1,160.301,45:45.1,1.29688
45:45.2,528.796,45:45.2,160.132,45:45.2,1.2964
45:45.3,528.807,45:45.3,160.335,45:45.3,1.29609
45:45.4,528.716,45:45.4,160.233,45:45.4,1.29612
45:45.5,528.763,45:45.5,159.907,45:45.5,1.29615
45:45.6,528.737,45:45.6,159.851,45:45.6,1.29614
45:45.7,528.795,45:45.7,159.885,45:45.7,1.29633
